"GeneID","Block","logFC","adj.P.Val","Enrichment","AveExpr","t","P.Value","B"
"FABP3","44_Normal vs 502_Tumor",1.33835731656424,6.53123062305107e-08,"Normal",3.94715326284911,5.70613696832328,1.89303131836151e-08,8.6008165330182
"BTC","44_Normal vs 502_Tumor",0.924757844440784,6.95541308780249e-08,"Normal",1.84761646762486,5.69360674588693,2.02904011617672e-08,8.59978177148776
"SLPI","44_Normal vs 502_Tumor",1.58738292972827,7.15511313195078e-08,"Normal",10.7503285506395,5.68777773999852,2.09550864013625e-08,8.41982253669739
"BPIFB2","44_Normal vs 502_Tumor",2.51145663645134,7.34967163794228e-08,"Normal",2.09882627840257,5.68250360568394,2.15747312362154e-08,8.48881698013028
"TRIM37","44_Normal vs 502_Tumor",-0.630760174951492,7.78503867318388e-08,"Tumor",4.23304535822294,-5.6707276923031,2.30233106778024e-08,8.4704998958842
"BMP2","44_Normal vs 502_Tumor",-1.12075266290429,7.8246518816825e-08,"Tumor",4.61199638097156,-5.66974311549309,2.31486258130426e-08,8.46650888882135
"IL27RA","44_Normal vs 502_Tumor",-1.10192282784258,7.88362228146435e-08,"Tumor",4.64323393346865,-5.66796558253395,2.33765501840698e-08,8.45510736650256
"GZMB","44_Normal vs 502_Tumor",-1.37581228859765,8.14511106116162e-08,"Tumor",4.36490403819789,-5.66138696775988,2.4239248845751e-08,8.4365196043973
"IDO1","44_Normal vs 502_Tumor",-1.91545152290895,8.20436559680227e-08,"Tumor",4.26358583426655,-5.65978277775332,2.44542709855765e-08,8.42241617843965
"ACKR3","44_Normal vs 502_Tumor",-1.40503826954685,8.47468858902716e-08,"Tumor",6.68090318994532,-5.6532256375073,2.53526391775548e-08,8.30318987192482
"DKK1","44_Normal vs 502_Tumor",-1.61736411703783,8.55860210685382e-08,"Tumor",3.7914629978871,-5.65119146586653,2.56378024595001e-08,8.36768658605368
"GLI1","44_Normal vs 502_Tumor",-0.686446437670975,9.45009185968077e-08,"Tumor",2.03281541010334,-5.63072024377945,2.86869865571925e-08,7.89501116534977
"C5AR1","44_Normal vs 502_Tumor",-1.03391967725024,9.53205152306736e-08,"Tumor",3.82418594822771,-5.6287999105847,2.89904848346198e-08,8.26724654939835
"PLCG2","44_Normal vs 502_Tumor",-0.62575003537011,9.66585058379973e-08,"Tumor",2.83850680293628,-5.62588018167091,2.94579263970776e-08,8.23220854239217
"HOXA9","44_Normal vs 502_Tumor",-0.639255284599642,1.03006436357269e-07,"Tumor",1.65313541466707,-5.61201635050727,3.17794389178826e-08,7.57449175498956
"LPCAT2","44_Normal vs 502_Tumor",-0.808242369099246,1.11191736577766e-07,"Tumor",4.23486507624682,-5.5949985264613,3.48732182328515e-08,8.07552894659992
"APOBEC3G","44_Normal vs 502_Tumor",-0.970941380142313,1.16113059760327e-07,"Tumor",3.44622441061971,-5.58543829592027,3.67377384029623e-08,8.03405762421584
"AHR","44_Normal vs 502_Tumor",-0.928312944820826,1.18088628821546e-07,"Tumor",5.99885879690593,-5.58178015661934,3.74765280981199e-08,7.9342185741332
"OSM","44_Normal vs 502_Tumor",-0.939465208896836,1.18542074817422e-07,"Tumor",2.84791360443013,-5.58090849556165,3.76546869196768e-08,7.93849064880258
"IL32","44_Normal vs 502_Tumor",-1.19419099489186,1.20191035364799e-07,"Tumor",6.15694249097591,-5.5778561660382,3.82850676580656e-08,7.91592077255302
"IFIT5","44_Normal vs 502_Tumor",-0.764923079983604,1.23421064270261e-07,"Tumor",4.57133315059788,-5.57151064665748,3.96285864669047e-08,7.93586632735432
"AQP3","44_Normal vs 502_Tumor",1.66704478505196,1.28915647231223e-07,"Normal",9.1323408447825,5.56211233414668,4.170305850492e-08,7.76114661156261
"RAC3","44_Normal vs 502_Tumor",-1.21069056939907,1.30052523966381e-07,"Tumor",4.66779443484283,-5.56016696845233,4.21454577118869e-08,7.88900839221873
"ABCA1","44_Normal vs 502_Tumor",-0.939240444748373,1.3675694477385e-07,"Tumor",4.15116292876484,-5.54914674448876,4.47390474556218e-08,7.84191547716263
"IGF2R","44_Normal vs 502_Tumor",-0.773902591766368,1.40385554465552e-07,"Tumor",5.78901293219517,-5.54345576263858,4.61385045194311e-08,7.73598616226754
"MAP1LC3C","44_Normal vs 502_Tumor",0.666556972268104,1.43120503058534e-07,"Normal",1.30558094464872,5.53930212474907,4.71866857598171e-08,7.65588867466764
"C1R","44_Normal vs 502_Tumor",-0.871296305087037,1.5051406199282e-07,"Tumor",7.51772265523685,-5.52802809041825,5.01497490269742e-08,7.61526077111496
"APOBEC3F","44_Normal vs 502_Tumor",-0.731108159986166,1.51270261874587e-07,"Tumor",3.10030005932216,-5.52689406325141,5.0457616694982e-08,7.72364908155599
"HMGN2","44_Normal vs 502_Tumor",-0.620181834091661,1.700162511496e-07,"Tumor",7.98546710184244,-5.50008521119611,5.82946968425885e-08,7.46033295055613
"S100A6","44_Normal vs 502_Tumor",-0.688896326565366,1.91719156664166e-07,"Tumor",11.3959173427352,-5.47043570862439,6.83403932122826e-08,7.28203300738065
"CD300E","44_Normal vs 502_Tumor",-0.607763737165936,1.97471815548877e-07,"Tumor",2.10667895994301,-5.4640606574609,7.07103417980849e-08,7.1212222883652
"ENG","44_Normal vs 502_Tumor",-0.809795649831036,2.01671534310716e-07,"Tumor",6.12017211363704,-5.45952310175548,7.24456249811462e-08,7.29029205686788
"MSR1","44_Normal vs 502_Tumor",-0.825118724542335,2.05848358307267e-07,"Tumor",2.69838508785509,-5.45516777398767,7.41500815958934e-08,7.26480933592239
"SPON2","44_Normal vs 502_Tumor",-1.06642309260236,2.08173914655183e-07,"Tumor",5.20359052863335,-5.4527915140795,7.50963858229742e-08,7.30145067715211
"PPARGC1A","44_Normal vs 502_Tumor",0.964000049709039,2.31952136525262e-07,"Normal",1.54313309440658,5.43062225735084,8.45090365429822e-08,7.20899767012879
"KRT16","44_Normal vs 502_Tumor",-1.97841338503603,2.39052504233253e-07,"Tumor",11.988510085372,-5.42416935549789,8.74576249250249e-08,7.04668785297392
"TP73","44_Normal vs 502_Tumor",-0.880239487592993,2.39770974040042e-07,"Tumor",3.81982736221411,-5.42341657903182,8.78080357744844e-08,7.19832900205991
"CD300A","44_Normal vs 502_Tumor",-0.832414700449981,2.60764042690891e-07,"Tumor",3.44299163089919,-5.40606897173203,9.62714346144001e-08,7.10896330545271
"LYZ","44_Normal vs 502_Tumor",1.78798080119268,2.80264226580724e-07,"Normal",7.43741997699094,5.39126790360261,1.04114015205871e-07,6.88765168288837
"MDK","44_Normal vs 502_Tumor",-1.24360691587375,2.85122519307097e-07,"Tumor",7.06263376691689,-5.38777613728207,1.06052666422849e-07,6.90723092123891
"TNFRSF19","44_Normal vs 502_Tumor",0.970908855742072,2.9343600013481e-07,"Normal",3.23652180666837,5.38166956684751,1.09527600864133e-07,6.94901365986979
"SEMA6B","44_Normal vs 502_Tumor",-0.750823435864431,3.39352237789183e-07,"Tumor",3.57504442945862,-5.35157681591592,1.28330344396358e-07,6.83427606224257
"IL36G","44_Normal vs 502_Tumor",-1.8769750413667,3.39725978826621e-07,"Tumor",5.70559205885641,-5.35131471976003,1.2850712465292e-07,6.79398401265669
"SEMA4B","44_Normal vs 502_Tumor",-0.761146334280671,3.6651522533736e-07,"Tumor",7.12209736097863,-5.33574459921115,1.39443661035284e-07,6.63345498940557
"SEMA4C","44_Normal vs 502_Tumor",-0.779489905581432,3.8097006173431e-07,"Tumor",4.74646070906193,-5.327755746717,1.4540022805823e-07,6.67496538569367
"PTK2B","44_Normal vs 502_Tumor",-0.680765974044652,4.26142236111962e-07,"Tumor",4.79096044439224,-5.30462269850428,1.64073884223344e-07,6.55237288571762
"FXR1","44_Normal vs 502_Tumor",-0.635821194783296,4.37420350355188e-07,"Tumor",5.48517496909828,-5.29907730106632,1.68884553861899e-07,6.49129941345737
"TAPBPL","44_Normal vs 502_Tumor",-0.699711442436472,4.41730732415952e-07,"Tumor",5.15469521540997,-5.29709076339024,1.70640934505719e-07,6.49798284329277
"CDKN2A","44_Normal vs 502_Tumor",-1.86301532807308,4.44640492684955e-07,"Tumor",3.87483828810414,-5.29564831452592,1.71927347894042e-07,6.52006984010132
"CXCR1","44_Normal vs 502_Tumor",-0.60416309366022,4.67803052554454e-07,"Tumor",1.98313872909603,-5.28529053538146,1.81444816930584e-07,6.14608376489769
"CBL","44_Normal vs 502_Tumor",-0.679457532500931,4.78093139840203e-07,"Tumor",3.76740705492719,-5.28066318594494,1.85859986336752e-07,6.47500680193671
"DHCR7","44_Normal vs 502_Tumor",-1.07270046376674,5.23162874890696e-07,"Tumor",6.31985736030412,-5.26195099182657,2.04800157190244e-07,6.28935654059513
"LCN2","44_Normal vs 502_Tumor",1.80648078027994,5.53309486127428e-07,"Normal",7.98539284997103,5.25029907617947,2.17525185844661e-07,6.17295083857201
"NUMBL","44_Normal vs 502_Tumor",-0.651910006855386,5.82281418818755e-07,"Tumor",4.09915696969825,-5.23987758571151,2.29552959570835e-07,6.26029766096361
"IL23A","44_Normal vs 502_Tumor",-0.82856381745786,5.92976396811582e-07,"Tumor",3.32317574751109,-5.23606719926333,2.34109519070898e-07,6.25116660297133
"NGF","44_Normal vs 502_Tumor",-0.850248210199686,6.1494823330634e-07,"Tumor",2.63319489003462,-5.22852088136344,2.4339361709506e-07,6.07881457120419
"DUSP10","44_Normal vs 502_Tumor",-0.831533449439197,6.68638988507545e-07,"Tumor",4.72022312236711,-5.21127482793437,2.65969653470188e-07,6.09714130390603
"STC1","44_Normal vs 502_Tumor",-1.14843238538656,6.73855173407751e-07,"Tumor",4.16223747161104,-5.20963400239528,2.68220302211964e-07,6.12152798982379
"PDIA2","44_Normal vs 502_Tumor",-0.633455120036618,6.73855173407751e-07,"Tumor",1.47532114860624,-5.20965643460031,2.68189408940308e-07,5.3802651734769
"TGFA","44_Normal vs 502_Tumor",-0.85862688207439,7.05091931936611e-07,"Tumor",5.62526644198907,-5.19998674430127,2.81830788382196e-07,6.00073969207555
"FYN","44_Normal vs 502_Tumor",-0.739704601185846,7.43932587645941e-07,"Tumor",3.71334768972112,-5.18850119421687,2.98908069802756e-07,6.02014664482457
"IL1RAP","44_Normal vs 502_Tumor",-0.833272472244861,7.90280427077282e-07,"Tumor",4.28717190801763,-5.17579150414453,3.189733248629e-07,5.94277036527213
"IL1B","44_Normal vs 502_Tumor",-1.28373517286839,8.16174447370179e-07,"Tumor",4.6806549995111,-5.16901935779299,3.30191081399955e-07,5.90848007224683
"CXCL12","44_Normal vs 502_Tumor",1.11766913727412,8.49676674917993e-07,"Normal",3.87086429989255,5.1607992931552,3.44320956271218e-07,5.81265919104017
"CARD11","44_Normal vs 502_Tumor",-0.989124385244746,8.56792932452161e-07,"Tumor",3.2331494111727,-5.15906075729296,3.47383518755188e-07,5.86043292385813
"ADAM17","44_Normal vs 502_Tumor",-0.882379552951252,8.71646357790864e-07,"Tumor",4.91649126546454,-5.15530609482725,3.5408785998839e-07,5.81491493034571
"IL4R","44_Normal vs 502_Tumor",-0.627288633131254,9.70254393003088e-07,"Tumor",6.37170205497843,-5.13315155796493,3.96271148355218e-07,5.6414131604055
"NR3C2","44_Normal vs 502_Tumor",1.033710106118,1.028121356976e-06,"Normal",1.56242798638211,5.12091158229304,4.21621094865974e-07,5.66694528504885
"SLC29A3","44_Normal vs 502_Tumor",-0.638678101527259,1.08321183512279e-06,"Tumor",3.46469644595921,-5.10996037415995,4.45626194990783e-07,5.63815862930162
"LY96","44_Normal vs 502_Tumor",-0.808672000450479,1.11009173160463e-06,"Tumor",4.7355382156844,-5.10477996393668,4.57437247010535e-07,5.57437841637474
"HJV","44_Normal vs 502_Tumor",1.49821071971374,1.11586813747656e-06,"Normal",1.67222766891175,5.1036098946131,4.60146558741574e-07,5.58636439443875
"FABP6","44_Normal vs 502_Tumor",-1.04236967626711,1.13783206071891e-06,"Tumor",3.0445312608433,-5.09958700378094,4.69580543186777e-07,5.54919474065148
"AKT3","44_Normal vs 502_Tumor",-0.813613888491196,1.20852670795791e-06,"Tumor",3.0214123258496,-5.08677070977222,5.00899613684886e-07,5.50335647344394
"NFKBIA","44_Normal vs 502_Tumor",-0.633902896256752,1.2331924622907e-06,"Tumor",8.09804222937799,-5.08255444209262,5.11637521654648e-07,5.36538506393798
"SIGLEC1","44_Normal vs 502_Tumor",-0.743986911062182,1.24908838531661e-06,"Tumor",2.63808058119885,-5.07978209549114,5.18819016322754e-07,5.39152226384512
"TNFSF13B","44_Normal vs 502_Tumor",-0.860803612784474,1.25120505324153e-06,"Tumor",3.17465697690916,-5.07939528154087,5.19828736189447e-07,5.47696931470565
"C7","44_Normal vs 502_Tumor",1.3568778334833,1.2658485188355e-06,"Normal",1.60419546248001,5.07690503125156,5.26374800127175e-07,5.45821709302732
"DCK","44_Normal vs 502_Tumor",-0.678239253967347,1.27102990276691e-06,"Tumor",4.76566354156981,-5.07599207021588,5.28794588896974e-07,5.42854364161213
"PRF1","44_Normal vs 502_Tumor",-1.0912448582074,1.34715654042097e-06,"Tumor",3.96565467322155,-5.06332882602858,5.63487982737509e-07,5.41112141417335
"DAB2IP","44_Normal vs 502_Tumor",-0.64237400762691,1.54230544659691e-06,"Tumor",5.79551678150863,-5.03473686845425,6.50103187881634e-07,5.18349851174943
"LTB","44_Normal vs 502_Tumor",-1.03386355633857,1.60645279525326e-06,"Tumor",4.04264545307883,-5.02589348063058,6.79404914764368e-07,5.2300435198021
"FABP7","44_Normal vs 502_Tumor",0.932122084725509,1.64021025227225e-06,"Normal",1.21534401764565,5.02144500259746,6.94622923884717e-07,5.13357577328935
"CTNNAL1","44_Normal vs 502_Tumor",-0.947276507688525,1.64671532571394e-06,"Tumor",5.43175298262453,-5.02060029126093,6.97549608471864e-07,5.14156403007378
"WNT3A","44_Normal vs 502_Tumor",-0.791899469783484,1.68201327032085e-06,"Tumor",2.9297924376545,-5.01594164106047,7.13905783678357e-07,5.15979556441122
"RBP7","44_Normal vs 502_Tumor",1.00395507470533,1.77204496310777e-06,"Normal",3.48233375103865,5.0048541887922,7.54337049348395e-07,5.08108028604635
"ZC3HAV1L","44_Normal vs 502_Tumor",-0.707168074129288,1.92453478427994e-06,"Tumor",3.16916089951749,-4.98713871756605,8.23567157152087e-07,5.04235221296383
"CLCF1","44_Normal vs 502_Tumor",-0.84791890965217,2.00215306558536e-06,"Tumor",3.85729421405222,-4.97865132303605,8.58871336966372e-07,5.0062886755413
"IL17D","44_Normal vs 502_Tumor",0.665165519794713,2.0532263048934e-06,"Normal",1.43048704266589,4.97318291870755,8.82387098946832e-07,4.90489075466675
"ITGAM","44_Normal vs 502_Tumor",-0.834336196444718,2.09508301642936e-06,"Tumor",2.89047252289541,-4.96889734672771,9.01249650658693e-07,4.92032915768535
"GDF10","44_Normal vs 502_Tumor",0.915638465900298,2.66103540413414e-06,"Normal",1.41778261876865,4.91698184914132,1.16303169783691e-06,4.67673181960506
"ANO6","44_Normal vs 502_Tumor",-0.665352510625714,2.74515834969676e-06,"Tumor",5.13866572542487,-4.91034509482176,1.20137374905348e-06,4.62228224996434
"TNFRSF11A","44_Normal vs 502_Tumor",0.610346458381422,2.74973001168479e-06,"Normal",1.86932718740263,4.90988242421075,1.2040916958674e-06,4.66478274167594
"CCL20","44_Normal vs 502_Tumor",-1.62736489694852,3.01232186154459e-06,"Tumor",4.63396752726777,-4.88998190670551,1.32677935609688e-06,4.58575830650711
"AXL","44_Normal vs 502_Tumor",-0.974414961227451,3.24727649375798e-06,"Tumor",4.88060803556874,-4.87358121333633,1.43687199228208e-06,4.47680180987841
"TRIM14","44_Normal vs 502_Tumor",-0.646677315081701,3.44235899208761e-06,"Tumor",5.23972746278563,-4.86057688520981,1.53037630187128e-06,4.38533132139771
"DES","44_Normal vs 502_Tumor",2.61468451817847,3.68498994663535e-06,"Normal",4.96273043708037,4.84550082236005,1.64612493677492e-06,4.25231071068745
"CST4","44_Normal vs 502_Tumor",1.24441319720011,3.6903998920014e-06,"Normal",1.48539833829114,4.84514871398789,1.64892665631968e-06,4.36019775294346
"NEDD4","44_Normal vs 502_Tumor",-0.606918609575134,3.73232589295502e-06,"Tumor",3.52446591976223,-4.84268822793888,1.66863336129295e-06,4.37301565896589
"EGFR","44_Normal vs 502_Tumor",-0.989078089533272,3.7686136410886e-06,"Tumor",6.47840503967169,-4.84053855028785,1.68603633919223e-06,4.25710173932102
"HCK","44_Normal vs 502_Tumor",-0.877441062748213,4.07560704088887e-06,"Tumor",4.52141713217299,-4.82303051065363,1.8344377666435e-06,4.25678966424065
"NR5A1","44_Normal vs 502_Tumor",-0.730462911046211,4.21552271728486e-06,"Tumor",1.44506635663101,-4.81540774798585,1.90291189277823e-06,3.44225717822962
"FGF19","44_Normal vs 502_Tumor",-0.647423028782257,4.34452365316912e-06,"Tumor",1.3198036621005,-4.80881749477906,1.96409004008365e-06,3.38636771306953
"ITGB1","44_Normal vs 502_Tumor",-0.914232004953188,4.48357832104758e-06,"Tumor",7.34229186880121,-4.80188765024696,2.03046290390808e-06,4.05749249927955
"S100A3","44_Normal vs 502_Tumor",-0.759793731455909,4.53275041859514e-06,"Tumor",4.36334517197639,-4.79951531445173,2.05367715506802e-06,4.15121373273217
"NR4A1","44_Normal vs 502_Tumor",1.03734235652672,4.59493964504998e-06,"Normal",4.30722525988277,4.79662225482872,2.08233296971929e-06,4.07145753339704
"CCL23","44_Normal vs 502_Tumor",0.626762468769906,5.393167049229e-06,"Normal",1.49115813712361,4.76107440858642,2.46742527110117e-06,3.93425219459323
"TYROBP","44_Normal vs 502_Tumor",-0.940060395137692,5.63360809022589e-06,"Tumor",6.64768714773778,-4.75125346798025,2.58536440970928e-06,3.84196791308198
"ZAP70","44_Normal vs 502_Tumor",-0.632945709787038,5.93669625360034e-06,"Tumor",2.4098183352092,-4.73951639518992,2.73343842319769e-06,3.77616833664535
"SLAMF7","44_Normal vs 502_Tumor",-0.908783597354289,6.05085474636584e-06,"Tumor",3.81767398443434,-4.73523381459877,2.78947276298372e-06,3.88082589057059
"LAIR1","44_Normal vs 502_Tumor",-0.708568557861672,6.34885809391935e-06,"Tumor",2.82632245303171,-4.7243816124777,2.93645864993943e-06,3.80059126589713
"EDNRA","44_Normal vs 502_Tumor",-0.849142550987359,6.7917330752643e-06,"Tumor",3.93676723168025,-4.70916820957517,3.15511414446391e-06,3.76039713384616
"GBP6","44_Normal vs 502_Tumor",1.29891586335041,7.95931574973175e-06,"Normal",6.50660489060729,4.6734122000279,3.73239549660069e-06,3.46021391428142
"DLK1","44_Normal vs 502_Tumor",1.14250717697393,8.02323007491608e-06,"Normal",1.20988120234742,4.6716331609653,3.76362276767935e-06,3.54732991954153
"PLXNC1","44_Normal vs 502_Tumor",-0.700100096638121,9.74203204704324e-06,"Tumor",2.82444608368023,-4.62728683475552,4.62834189850398e-06,3.36664809373028
"BNIP3","44_Normal vs 502_Tumor",-0.709790254570146,1.05964972038843e-05,"Tumor",5.26701532317337,-4.60799684211886,5.06137661843415e-06,3.24316541193123
"LCK","44_Normal vs 502_Tumor",-0.796174860494416,1.10080176395441e-05,"Tumor",3.51308555638574,-4.59923075515287,5.27078086066653e-06,3.2746031974916
"PMAIP1","44_Normal vs 502_Tumor",-0.743972325963882,1.11555764465925e-05,"Tumor",5.13565687890673,-4.59616833255089,5.34587747083304e-06,3.1988868972025
"CD1C","44_Normal vs 502_Tumor",0.690391901733817,1.15500394577474e-05,"Normal",2.47494902525314,4.58816722521886,5.54695932224023e-06,3.22375616182834
"VEGFD","44_Normal vs 502_Tumor",0.605626194597384,1.15533450718359e-05,"Normal",1.30464401307684,4.58805806506919,5.54975227823389e-06,3.04594167894272
"CCL4","44_Normal vs 502_Tumor",-0.863683004115215,1.17028186981094e-05,"Tumor",3.70591624385794,-4.58505777571634,5.62704783454922e-06,3.21237413833514
"BPIFA1","44_Normal vs 502_Tumor",1.85325015634419,1.18802328175676e-05,"Normal",1.90192877889302,4.5815567163393,5.71855121329734e-06,3.16242622048568
"CD274","44_Normal vs 502_Tumor",-0.921019952720118,1.21631115957031e-05,"Tumor",3.49725118815886,-4.57606788963017,5.86488751852009e-06,3.17039160237414
"IRF1","44_Normal vs 502_Tumor",-0.816114895058651,1.25338742579681e-05,"Tumor",5.32338985284424,-4.56916232265007,6.05410515699966e-06,3.07377932769458
"SEMA3G","44_Normal vs 502_Tumor",0.64714957030408,1.31284954389653e-05,"Normal",2.37813253280036,4.55861940343896,6.35433150830611e-06,3.09550258227842
"AGT","44_Normal vs 502_Tumor",0.985783732380558,1.34919988170989e-05,"Normal",2.52986575968519,4.55214398670912,6.54575559491992e-06,3.05613963832808
"CCL18","44_Normal vs 502_Tumor",-1.40358860695986,1.37894360441872e-05,"Tumor",5.33971354171075,-4.54721711777147,6.69509527170172e-06,3.00254429118127
"CD247","44_Normal vs 502_Tumor",-0.653828441298564,1.76619568749814e-05,"Tumor",2.64795410480652,-4.48967898659088,8.69968161164248e-06,2.74775189234682
"CMKLR1","44_Normal vs 502_Tumor",-0.681740189545196,1.97692714520482e-05,"Tumor",2.85193883267523,-4.46345779848671,9.79336437522301e-06,2.65775833253932
"SREBF1","44_Normal vs 502_Tumor",-0.612805852202369,2.00649033825419e-05,"Tumor",6.2430206376352,-4.46004490944926,9.94504914380146e-06,2.5595771463747
"DUOX1","44_Normal vs 502_Tumor",0.696023445429756,2.05486282925777e-05,"Normal",5.5178906466128,4.4543533104045,1.0203028018611e-05,2.52597574273996
"WFDC2","44_Normal vs 502_Tumor",1.86457104451068,2.10470698426405e-05,"Normal",4.49334568864733,4.44869398035687,1.04658912692394e-05,2.50529444813746
"LCP2","44_Normal vs 502_Tumor",-0.727327928289637,2.19928439300217e-05,"Tumor",3.35136947868455,-4.43838591466134,1.09614289168672e-05,2.57666817697792
"CASP1","44_Normal vs 502_Tumor",-0.605157240458762,2.43119744885461e-05,"Tumor",5.0377724472721,-4.41485472025859,1.21781824320006e-05,2.41366992298786
"CBLC","44_Normal vs 502_Tumor",-0.707950693086425,2.50690777330292e-05,"Tumor",6.50748779229132,-4.40755921037351,1.2580965506377e-05,2.33093648272
"C1QC","44_Normal vs 502_Tumor",-1.03150774932465,2.53687071089802e-05,"Tumor",7.59144160699732,-4.40477612665911,1.27379522105449e-05,2.30177780968597
"CCL26","44_Normal vs 502_Tumor",-0.930817221209233,2.58047665163698e-05,"Tumor",2.80442121783778,-4.40073887225867,1.29690187604312e-05,2.34450016537894
"FGF10","44_Normal vs 502_Tumor",0.660000731211801,2.68445754021491e-05,"Normal",1.21234723850424,4.39117969072356,1.35322203615717e-05,2.18904965664141
"EDIL3","44_Normal vs 502_Tumor",-1.02612866649871,2.71510233869208e-05,"Tumor",3.69368735711594,-4.38850774158763,1.36937813190438e-05,2.36536812142084
"TLR5","44_Normal vs 502_Tumor",0.63685678793132,2.87917086844334e-05,"Normal",2.92130255615985,4.37450883557506,1.45708365562986e-05,2.29496167002444
"PIK3R1","44_Normal vs 502_Tumor",0.687976742366032,3.00442970245902e-05,"Normal",3.9096161888261,4.36432492152893,1.52423594639334e-05,2.20285728577245
"OGN","44_Normal vs 502_Tumor",1.06815358632851,3.14229775559334e-05,"Normal",1.82808595092068,4.35346553713297,1.59909826312343e-05,2.20551958294938
"KLF4","44_Normal vs 502_Tumor",0.794808315315491,3.19791767937013e-05,"Normal",6.93469789167879,4.34916048863399,1.6297385262542e-05,2.05464713423418
"MUC4","44_Normal vs 502_Tumor",1.21512829283316,3.58002554946171e-05,"Normal",2.46752987294297,4.322226471531,1.83455532225794e-05,2.07033754322988
"ACHE","44_Normal vs 502_Tumor",0.831702526872227,3.68789396537876e-05,"Normal",2.32961085984759,4.31503194176325,1.89329461700101e-05,2.0560101723724
"IL20RB","44_Normal vs 502_Tumor",-1.05968374831292,3.73792927993123e-05,"Tumor",6.89541965488609,-4.311673927273,1.92132177970486e-05,1.9264737243047
"CX3CR1","44_Normal vs 502_Tumor",0.635504713654143,4.38001710476389e-05,"Normal",1.7308680551267,4.27281984008125,2.27580835533666e-05,1.85452477054217
"LRP1","44_Normal vs 502_Tumor",-0.722190322599146,4.46538953772512e-05,"Tumor",5.88659408714794,-4.26813980782421,2.32249641040844e-05,1.768247825183
"CMA1","44_Normal vs 502_Tumor",0.784190611696528,4.61048595376036e-05,"Normal",1.57529685470391,4.26029883292892,2.40277294997475e-05,1.79628898746926
"CD27","44_Normal vs 502_Tumor",-0.926709358560738,4.71997261950885e-05,"Tumor",3.510980096193,-4.25452924419345,2.46352579989493e-05,1.80778755975538
"FSTL1","44_Normal vs 502_Tumor",-0.90948577879232,4.80574494467913e-05,"Tumor",6.35191528898603,-4.24999420252762,2.51230476762635e-05,1.68335147252323
"C1QB","44_Normal vs 502_Tumor",-1.05393578503127,4.83316292044248e-05,"Tumor",7.42107119139876,-4.24852604776952,2.52829268935925e-05,1.6541807825371
"PLTP","44_Normal vs 502_Tumor",-0.721771105466887,6.07320849885976e-05,"Tumor",7.54883504740816,-4.19247033584313,3.21671896754777e-05,1.41846543791119
"TRIM63","44_Normal vs 502_Tumor",1.19365928956644,6.32491789638384e-05,"Normal",2.02512875830752,4.1824931724452,3.35663778809081e-05,1.50513438575744
"C3AR1","44_Normal vs 502_Tumor",-0.780670268760218,6.77901675828399e-05,"Tumor",3.80944222721166,-4.1653944192199,3.61000589851129e-05,1.44685595789482
"LYN","44_Normal vs 502_Tumor",-0.70516285305812,6.82787787954428e-05,"Tumor",4.81872581011464,-4.16361147783045,3.63744959787404e-05,1.39178002228137
"CD40","44_Normal vs 502_Tumor",-0.717641573244456,7.07390040735596e-05,"Tumor",5.12726680981385,-4.15487698088499,3.77478883962878e-05,1.34154351301899
"CTSG","44_Normal vs 502_Tumor",0.755939360167613,7.15805135900951e-05,"Normal",2.33344592452746,4.15194826649403,3.82193414677147e-05,1.39277156612889
"NRP1","44_Normal vs 502_Tumor",-0.659873283022766,9.60728991268565e-05,"Tumor",4.25881895042691,-4.07841257216655,5.2068514217169e-05,1.08031606038806
"IL1RN","44_Normal vs 502_Tumor",1.01374346155675,9.75608169117205e-05,"Normal",7.81596460036107,4.07454384124574,5.2915635319065e-05,0.928115409462732
"ITGB2","44_Normal vs 502_Tumor",-0.876850964068315,9.90577135303394e-05,"Tumor",4.97043067326968,-4.07077542583089,5.37533693016115e-05,1.02299604896559
"BIRC2","44_Normal vs 502_Tumor",-0.602371010844213,0.000105920911059351,"Tumor",5.48660039252183,-4.05390761257575,5.7660008706992e-05,0.919811369602803
"TRIB2","44_Normal vs 502_Tumor",-0.692242345757962,0.000110216621636721,"Tumor",4.88918979631673,-4.04360703637888,6.01766999869542e-05,0.912417463131868
"CCR1","44_Normal vs 502_Tumor",-0.726055938479224,0.000118804287730858,"Tumor",3.23573023029839,-4.02463055217084,6.50885612055646e-05,0.887873341991315
"C1QA","44_Normal vs 502_Tumor",-0.961931372950474,0.000125373027224824,"Tumor",7.54994354004369,-4.01087799549021,6.88835475367443e-05,0.702144211597052
"CYBB","44_Normal vs 502_Tumor",-0.927042461539137,0.000134603711278935,"Tumor",4.37720801632154,-3.99260988238448,7.42500726727249e-05,0.75101574981159
"ANGPTL7","44_Normal vs 502_Tumor",0.727044778476381,0.000136581515369328,"Normal",1.2825308531143,3.98888816085945,7.53909444479557e-05,0.647934585589424
"TNFRSF1B","44_Normal vs 502_Tumor",-0.740726182438629,0.000137721330785607,"Tumor",5.19566395320234,-3.9866738898586,7.60775821215918e-05,0.67752645110452
"VIM","44_Normal vs 502_Tumor",-0.729882145244634,0.000153867160459881,"Tumor",8.29455998445352,-3.95773445518809,8.56146451805042e-05,0.483279416557912
"NOS1","44_Normal vs 502_Tumor",0.78620327409506,0.000155039216281472,"Normal",1.84992171776461,3.95573060528366,8.63153276725894e-05,0.609940728210063
