"GeneID","Block","logFC","adj.P.Val","Enrichment","AveExpr","t","P.Value","B"
"NDFIP1","44_Normal vs 502_Tumor",-0.0929502808193545,0.253117771208886,"Nonsignif",5.65376903482417,-1.23071359252015,0.218957633793404,-6.41219062567822
"CREB3L2","44_Normal vs 502_Tumor",-0.1712895397562,0.253278474502291,"Nonsignif",4.78959378516728,-1.23026674713748,0.219124731203135,-6.37117375559195
"DENND2A","44_Normal vs 502_Tumor",-0.15161889008394,0.253278474502291,"Nonsignif",2.16292829880588,-1.23026023423441,0.219127167375811,-6.38442958610969
"MAS1L","44_Normal vs 502_Tumor",-0.0383616136759913,0.253278474502291,"Nonsignif",0.924736036398858,-1.23023585217899,0.219136287736475,-7.18841081430541
"KRTAP4-4","44_Normal vs 502_Tumor",0.0684961853569154,0.253358968397613,"Nonsignif",0.906833232847516,1.23001436963943,0.219219148095509,-7.16853563337737
"MCCC1","44_Normal vs 502_Tumor",-0.176095327523931,0.25346312143916,"Nonsignif",4.71507125507557,-1.22973822732573,0.219322489191473,-6.36752924427007
"APEH","44_Normal vs 502_Tumor",0.0899053348337082,0.253833725849821,"Nonsignif",6.14460685443364,1.22884656570216,0.219656416317848,-6.43316909476222
"PAX3","44_Normal vs 502_Tumor",-0.1150194067098,0.253848893234887,"Nonsignif",1.24454897509327,-1.22877619907629,0.219682784176198,-6.98861728421343
"CERS3","44_Normal vs 502_Tumor",-0.254100972905572,0.254011461200743,"Nonsignif",5.3844194630552,-1.22836551153527,0.21983672290262,-6.39891710177673
"ATP5MK","44_Normal vs 502_Tumor",-0.108643660415654,0.254019860627372,"Nonsignif",7.68570252026658,-1.2283107800355,0.219857243866071,-6.45922321244058
"CADPS2","44_Normal vs 502_Tumor",0.199466737568893,0.254844919967111,"Nonsignif",2.83004896872691,1.22637311720543,0.22058463728386,-6.29497686806486
"ZNF90","44_Normal vs 502_Tumor",-0.0845768915205491,0.25485029799576,"Nonsignif",1.19518539828075,-1.22632535948116,0.220602587231658,-6.99609715802446
"CYP1B1","44_Normal vs 502_Tumor",0.297519495747318,0.254893573446061,"Nonsignif",3.00387669346389,1.2261903299606,0.220653344345763,-6.30164825567499
"RBL2","44_Normal vs 502_Tumor",-0.166865844113894,0.255097214563278,"Nonsignif",4.81132773990552,-1.22568615040665,0.220842937851615,-6.37821293065923
"TGM6","44_Normal vs 502_Tumor",-0.113450573245407,0.255240238652116,"Nonsignif",1.22245560192103,-1.2253216680782,0.220980072026215,-6.98096908729801
"PDZD8","44_Normal vs 502_Tumor",0.132715802866531,0.25553739645633,"Nonsignif",4.00648548069564,1.22460292492017,0.22125067395199,-6.34742238800182
"SAMM50","44_Normal vs 502_Tumor",-0.0924385978026683,0.255551590065008,"Nonsignif",4.98415571180389,-1.22453490681458,0.221276294637123,-6.39188780285605
"LCA5","44_Normal vs 502_Tumor",0.150011376318086,0.255656234179846,"Nonsignif",1.97664521048078,1.2242236150419,0.221393577515021,-6.34454816528028
"LSP1","44_Normal vs 502_Tumor",0.21826700227634,0.255656234179846,"Nonsignif",5.47223245968509,1.22425258573734,0.221382660576123,-6.42265710960026
"CDKN1C","44_Normal vs 502_Tumor",-0.220502286107778,0.255813616551683,"Nonsignif",3.71909814071207,-1.2238266253186,0.221543212915357,-6.31567428078019
"GPR183","44_Normal vs 502_Tumor",-0.224987935710818,0.255828720505517,"Nonsignif",4.32275129496404,-1.2237211395459,0.221582985369769,-6.34949563772017
"MED13L","44_Normal vs 502_Tumor",-0.166623270642662,0.255828720505517,"Nonsignif",4.30165516870041,-1.22373539300377,0.221577610932944,-6.35125596745799
"ATP2C2","44_Normal vs 502_Tumor",-0.210045893326399,0.255908523745421,"Nonsignif",2.9156069374104,-1.2235024513446,0.221665456115028,-6.29926212071414
"TSC22D1","44_Normal vs 502_Tumor",0.175102875926178,0.255936946700548,"Nonsignif",5.97208357196021,1.22340178227973,0.221703427406886,-6.43722975309494
"CUL9","44_Normal vs 502_Tumor",-0.141513448446486,0.256104474232693,"Nonsignif",3.44233652953807,-1.22298175609911,0.221861907199546,-6.30697399149652
"CFAP70","44_Normal vs 502_Tumor",0.0767392614459124,0.256518520391774,"Nonsignif",1.18540323548507,1.22199649392232,0.222233975071531,-6.8865300294936
"TMEM62","44_Normal vs 502_Tumor",0.11710889049745,0.256525550689873,"Nonsignif",3.44519677491629,1.22194496069657,0.222253448059753,-6.3183307552156
"CYP4F2","44_Normal vs 502_Tumor",-0.0970612299148144,0.25659939106967,"Nonsignif",1.14739824675237,-1.22174026390001,0.222330809446301,-7.08870493027952
"TUBA8","44_Normal vs 502_Tumor",-0.042035576593392,0.256682305912712,"Nonsignif",0.981235543777125,-1.22151480042966,0.22241604158851,-7.17042919257023
"VAV1","44_Normal vs 502_Tumor",-0.191426202169699,0.256979412797044,"Nonsignif",3.04245269930533,-1.22079873580087,0.222686891646497,-6.30072240531089
"UCN3","44_Normal vs 502_Tumor",-0.131088927510628,0.257130394206137,"Nonsignif",0.999727195595345,-1.22041763371211,0.222831139264038,-7.18784518631935
"LHPP","44_Normal vs 502_Tumor",0.119062301245094,0.257278641592863,"Nonsignif",4.36302262269716,1.22004292283901,0.222973033167209,-6.37333314216569
"OR13A1","44_Normal vs 502_Tumor",-0.0759540948115605,0.257318773866766,"Nonsignif",1.04023602521023,-1.219915663626,0.223021237885255,-7.11275817543866
"GTPBP6","44_Normal vs 502_Tumor",-0.124632913333,0.25741820430356,"Nonsignif",5.74448516146264,-1.21965276775657,0.223120844306101,-6.42784429364391
"CLCC1","44_Normal vs 502_Tumor",-0.114756906321513,0.257550645810045,"Nonsignif",3.53512595370838,-1.21931444479589,0.223249075631473,-6.31631652886195
"EREG","44_Normal vs 502_Tumor",0.349594268449762,0.257760107962167,"Nonsignif",3.52364828484977,1.21880019640739,0.223444087537551,-6.33707890869505
"PPIC","44_Normal vs 502_Tumor",-0.123162161545276,0.257821524431046,"Nonsignif",6.34421877543149,-1.21862440829414,0.223510777452925,-6.44609645145593
"HLA-DPA1","44_Normal vs 502_Tumor",-0.292650751681158,0.258024815642118,"Nonsignif",6.4573857581062,-1.21812458885389,0.223700475306816,-6.44597008803495
"ZNF492","44_Normal vs 502_Tumor",-0.0524895879359125,0.258683366101987,"Nonsignif",0.978136600971512,-1.21656116551944,0.224294591018093,-7.16904426948475
"METTL25","44_Normal vs 502_Tumor",0.085764465273269,0.258683366101987,"Nonsignif",2.36014268808608,1.21655112450869,0.22429841034906,-6.32098573842345
"ABRAXAS1","44_Normal vs 502_Tumor",0.104055887244346,0.258973720518243,"Nonsignif",1.98127063087107,1.21585403085265,0.224563680027869,-6.36594250484583
"RHOBTB3","44_Normal vs 502_Tumor",-0.225965731152407,0.259024301126878,"Nonsignif",3.31909318827295,-1.21570334089275,0.224621052617878,-6.30946610011235
"CYP4V2","44_Normal vs 502_Tumor",0.140839368082226,0.259248595032059,"Nonsignif",2.29567086883127,1.2151571837833,0.22482908048479,-6.32397683920684
"ABCB7","44_Normal vs 502_Tumor",-0.09800368685086,0.259462212390743,"Nonsignif",4.60581248539754,-1.21463561363985,0.225027872137102,-6.38363463176685
"DLG4","44_Normal vs 502_Tumor",-0.14646378284346,0.259580225438347,"Nonsignif",2.49684861861855,-1.21429619375633,0.225157306503385,-6.3277609677212
"BOK","44_Normal vs 502_Tumor",-0.127793029653223,0.259580225438347,"Nonsignif",5.60229708792991,-1.21432372009618,0.22514680762358,-6.42914228746491
"BRPF1","44_Normal vs 502_Tumor",-0.120086338064156,0.259599002207878,"Nonsignif",4.11358430722095,-1.21421799090138,0.225187135933674,-6.35382676333353
"UBA7","44_Normal vs 502_Tumor",-0.191095237177907,0.259751891945221,"Nonsignif",4.82803585259232,-1.21383487940807,0.225333309570509,-6.39243002604465
"PPP1R15B","44_Normal vs 502_Tumor",-0.131095903977751,0.260353688849144,"Nonsignif",5.71209363274758,-1.21243252772074,0.225868947027037,-6.43518284809817
"MLLT6","44_Normal vs 502_Tumor",0.153665686584451,0.260524737888779,"Nonsignif",4.82225565586031,1.21200890663218,0.226030930973357,-6.40890411533412
"SESTD1","44_Normal vs 502_Tumor",-0.16163981201947,0.260577261732358,"Nonsignif",2.96498428291223,-1.211854236693,0.226090094273701,-6.31188395027389
"TLR7","44_Normal vs 502_Tumor",-0.139747648861081,0.26070805764939,"Nonsignif",1.71257608351432,-1.2115220959062,0.22621717997195,-6.61608660240465
"CHD9","44_Normal vs 502_Tumor",-0.131705950374989,0.260926178008809,"Nonsignif",3.60216065116112,-1.21099215343832,0.226420055558377,-6.3288519252447
"COG3","44_Normal vs 502_Tumor",-0.110677483762363,0.26097410996607,"Nonsignif",4.14789101250712,-1.21084800146272,0.226475263148081,-6.36044146370088
"LRRC46","44_Normal vs 502_Tumor",0.138817514175536,0.261026769172965,"Nonsignif",1.5003576033531,1.21069315221113,0.226534578327583,-6.5878211611069
"SCAF8","44_Normal vs 502_Tumor",-0.133294621207873,0.26105588374802,"Nonsignif",4.57438553654465,-1.21059165144407,0.226573464339079,-6.38485378083889
"RGL2","44_Normal vs 502_Tumor",-0.102677870433138,0.261078260675335,"Nonsignif",5.47912952470387,-1.21050541715574,0.226606505353238,-6.42991136042062
"GFM2","44_Normal vs 502_Tumor",-0.118079486925451,0.261217732567143,"Nonsignif",4.54872993362475,-1.21015399706681,0.226741189012713,-6.38484335156743
"WHAMM","44_Normal vs 502_Tumor",-0.0970307258208178,0.261872212184702,"Nonsignif",3.68014708985058,-1.20863776629362,0.227322949071597,-6.33710912170009
"CHRND","44_Normal vs 502_Tumor",0.34066703066505,0.261932437479599,"Nonsignif",1.84856867971374,1.20846607264157,0.227388893113778,-6.36520250190892
"SPATA25","44_Normal vs 502_Tumor",-0.105399956217909,0.261962034017997,"Nonsignif",1.62964135106009,-1.20836361274069,0.227428252393318,-6.69972012856299
"RANBP3L","44_Normal vs 502_Tumor",-0.0866305652056789,0.26214260605458,"Nonsignif",1.03142089058434,-1.20792006242148,0.227598695423151,-7.16667276272711
"TSPOAP1","44_Normal vs 502_Tumor",0.180536487336878,0.262451061049095,"Nonsignif",1.72502077312817,1.20718802465079,0.227880195111959,-6.44253465514999
"MROH6","44_Normal vs 502_Tumor",-0.19108016702397,0.262547421661882,"Nonsignif",4.42009560379036,-1.20693498030947,0.227977559265586,-6.37744533673912
"PTP4A3","44_Normal vs 502_Tumor",-0.239065758388579,0.262689013872606,"Nonsignif",5.00316245983948,-1.20657995785549,0.228114211744139,-6.40867407574861
"WASL","44_Normal vs 502_Tumor",-0.115289269489457,0.262969273947679,"Nonsignif",5.87420678519437,-1.20591244811576,0.228371302801764,-6.44879997037147
"HIPK4","44_Normal vs 502_Tumor",-0.0512986007966414,0.263048082492296,"Nonsignif",1.06586243088348,-1.20569923491378,0.228453465351961,-7.12951380420973
"ZNF229","44_Normal vs 502_Tumor",0.173771547811712,0.263129060717464,"Nonsignif",1.46120561317007,1.20548116685393,0.228537520574107,-6.62289022685528
"CAMK1D","44_Normal vs 502_Tumor",0.186191604404045,0.263562497061367,"Nonsignif",3.83095009180231,1.20446959000211,0.228927725811037,-6.36402457117381
"DNAJC27","44_Normal vs 502_Tumor",-0.0984194081766652,0.263691779221483,"Nonsignif",2.11639465586912,-1.20414307989644,0.229053775148255,-6.39826815631151
"FAM13A","44_Normal vs 502_Tumor",0.135913702815074,0.263724975530116,"Nonsignif",2.43825820705957,1.20403277716226,0.229096368747847,-6.32949644853039
"SEC14L1","44_Normal vs 502_Tumor",-0.140076974883389,0.263752935299201,"Nonsignif",4.50051049148492,-1.20393425875827,0.229134416586029,-6.38826432030694
"TRPM6","44_Normal vs 502_Tumor",0.0917836901254734,0.264020732558687,"Nonsignif",1.32880731370826,1.20329647540389,0.229380837812738,-6.76687749982681
"MINDY3","44_Normal vs 502_Tumor",-0.0988590572119925,0.26412790153517,"Nonsignif",3.73528840299163,-1.20301998382827,0.229487724976173,-6.34669098838682
"DNAJC18","44_Normal vs 502_Tumor",-0.109681255132974,0.264490643100289,"Nonsignif",2.25940313729254,-1.20216960310374,0.229816691088654,-6.36993978187455
"AHSP","44_Normal vs 502_Tumor",0.0576828945586016,0.264694341010501,"Nonsignif",1.01153049370107,1.20167677533857,0.230007493255356,-7.11109014084021
"MYCT1","44_Normal vs 502_Tumor",0.147424856810873,0.264706362749843,"Nonsignif",2.61830677211578,1.20161414624353,0.230031748692518,-6.3259173048304
"VDAC1","44_Normal vs 502_Tumor",-0.0907600753884115,0.26502313296797,"Nonsignif",8.02860229061855,-1.20086803061412,0.23032084991984,-6.496593845938
"KRTAP17-1","44_Normal vs 502_Tumor",0.0797554161452827,0.265121281628286,"Nonsignif",0.961702526635111,1.20061235435698,0.230419977668488,-7.15285434537237
"PDPK1","44_Normal vs 502_Tumor",-0.118205994924219,0.265247653396362,"Nonsignif",3.41199053858291,-1.20029349104424,0.230543646159778,-6.33380922606502
"IL22RA1","44_Normal vs 502_Tumor",-0.18570995412069,0.265451157992179,"Nonsignif",4.45741367182564,-1.19980196552117,0.230734372918029,-6.38820833621102
"RUFY2","44_Normal vs 502_Tumor",-0.0925138079067196,0.265613068467626,"Nonsignif",2.84212034246998,-1.19940377714523,0.230888964467424,-6.32768741560277
"TRAPPC8","44_Normal vs 502_Tumor",0.140490559189392,0.265717167550759,"Nonsignif",3.96121060762282,1.19913510085665,0.230993316295364,-6.37587102572935
"NEURL3","44_Normal vs 502_Tumor",-0.159636146483765,0.265744929169513,"Nonsignif",1.9477472830243,-1.19903729085575,0.23103131329803,-6.5403733256163
"SLC22A3","44_Normal vs 502_Tumor",0.263375304509454,0.265929617170194,"Nonsignif",3.27119595131649,1.19858841451331,0.231205748852755,-6.34436735985096
"VWA7","44_Normal vs 502_Tumor",0.146110242585817,0.265943383593176,"Nonsignif",1.95873632226204,1.19852193437115,0.231231591337444,-6.3878401055166
"CCDC25","44_Normal vs 502_Tumor",-0.11060848278578,0.266034990190111,"Nonsignif",4.91971358042705,-1.19828137602811,0.231325119541383,-6.41939434467607
"VXN","44_Normal vs 502_Tumor",-0.0499451568992555,0.266093092386609,"Nonsignif",0.999617623356969,-1.19811576924859,0.231389522509906,-7.19153152107123
"ATP1A3","44_Normal vs 502_Tumor",0.132542841592769,0.266229147544423,"Nonsignif",1.43940450400883,1.19777593221198,0.231521722028564,-6.72205372333341
"TMEM190","44_Normal vs 502_Tumor",0.175089394482694,0.266573064912278,"Nonsignif",1.36451026128121,1.19697190288138,0.23183471047799,-6.68699042713917
"ZFP36L1","44_Normal vs 502_Tumor",-0.148680046109114,0.266608061681446,"Nonsignif",8.12400602795552,-1.19685804983346,0.231879054950861,-6.50187007326737
"PCSK7","44_Normal vs 502_Tumor",-0.100375094888002,0.267305199014562,"Nonsignif",2.43390957318524,-1.19526714502034,0.232499326160456,-6.35215766357889
"CNNM3","44_Normal vs 502_Tumor",-0.152185247048815,0.267390750312468,"Nonsignif",4.02555477424858,-1.19504075846777,0.232587686927335,-6.37022278370923
"ARHGEF28","44_Normal vs 502_Tumor",-0.143144009483173,0.267749458930752,"Nonsignif",3.1600670171992,-1.19417658762336,0.232925200472909,-6.33351359114587
"SCN11A","44_Normal vs 502_Tumor",-0.0402816960230692,0.267749458930752,"Nonsignif",0.953030487788961,-1.19417033855625,0.232927642398102,-7.20568016329101
"CMTM4","44_Normal vs 502_Tumor",-0.158405576882511,0.267824070714261,"Nonsignif",3.82827982293501,-1.19396850393564,0.233006522369541,-6.35977344171524
"PRR29","44_Normal vs 502_Tumor",0.107275642127497,0.268411160761439,"Nonsignif",1.42875475690088,1.19262698136702,0.233531292147701,-6.71310267431849
"LRP2BP","44_Normal vs 502_Tumor",-0.0557104043124812,0.268500434074355,"Nonsignif",1.24628347788706,-1.19239283216129,0.233622971460492,-6.98201838558409
"LRATD1","44_Normal vs 502_Tumor",0.268135783693897,0.268710139024334,"Nonsignif",4.40838877890542,1.19189123444091,0.233819454271266,-6.41623527025262
"GALR2","44_Normal vs 502_Tumor",-0.130833042311886,0.268776680208465,"Nonsignif",1.52933515206048,-1.19170769941554,0.23389137683538,-6.75805425291381
"SH2B1","44_Normal vs 502_Tumor",-0.119597572690527,0.269123306789383,"Nonsignif",4.276062256474,-1.19090261701864,0.234207053255803,-6.39164578957965
"BCLAF1","44_Normal vs 502_Tumor",-0.109197240030269,0.269451461848705,"Nonsignif",5.20467489639191,-1.19013915446727,0.234506689864988,-6.4425052822857
"SHROOM4","44_Normal vs 502_Tumor",0.158615932848621,0.269491575624602,"Nonsignif",1.97100514147775,1.19001444617675,0.234555660061603,-6.3854712634185
"PPM1H","44_Normal vs 502_Tumor",0.220803394146822,0.269646141319573,"Nonsignif",2.06151627326994,1.18963614455799,0.234704255199388,-6.36748375637833
"SUCLA2","44_Normal vs 502_Tumor",0.130916238590793,0.269895124400196,"Nonsignif",5.39634459283543,1.1890489020426,0.23493505377128,-6.45980956790172
"CD46","44_Normal vs 502_Tumor",-0.157183002099172,0.269969588235774,"Nonsignif",5.99906567059453,-1.18884823812283,0.235013955808355,-6.47176236723714
"LRTOMT","44_Normal vs 502_Tumor",-0.115269904674749,0.270090813078663,"Nonsignif",2.28924494959533,-1.18854411479526,0.235133574451288,-6.37822668652535
"IL1R1","44_Normal vs 502_Tumor",-0.193023252565221,0.270093094705294,"Nonsignif",4.89235329331891,-1.18850324982285,0.235149650870502,-6.42595291527716
"HSD17B2","44_Normal vs 502_Tumor",0.161228709233177,0.271439504642583,"Nonsignif",1.67989976422563,1.18549302824164,0.236336028613111,-6.54326565239369
"CCDC148","44_Normal vs 502_Tumor",0.0646142897472424,0.271510474756187,"Nonsignif",1.08458548686954,1.18530066873722,0.23641198467085,-7.04651500910683
"NPTXR","44_Normal vs 502_Tumor",-0.235722381830911,0.271553600750692,"Nonsignif",2.43487928868593,-1.18509798892458,0.236492034583549,-6.37790848443848
"BSCL2","44_Normal vs 502_Tumor",-0.12615956596174,0.271553600750692,"Nonsignif",2.67466026330272,-1.18513317145648,0.236478137600346,-6.35081338928363
"RAVER2","44_Normal vs 502_Tumor",0.148452976876281,0.271553600750692,"Nonsignif",3.50147794887375,1.18512947499647,0.23647959766255,-6.36670223638499
"NGEF","44_Normal vs 502_Tumor",-0.223826913021649,0.271740465655741,"Nonsignif",3.19840578446141,-1.18465022982944,0.236668948517011,-6.34436647141826
"ATF3","44_Normal vs 502_Tumor",0.261499057863452,0.27177390365961,"Nonsignif",5.33643853882381,1.18454067565518,0.236712248708897,-6.46671349328572
"KRTAP2-1","44_Normal vs 502_Tumor",0.0638005696011975,0.27225135735337,"Nonsignif",0.904589801947968,1.18345334789155,0.237142308609172,-7.22717919770831
"SLC35F1","44_Normal vs 502_Tumor",0.0615697144176559,0.272531634395903,"Nonsignif",1.02607222125213,1.18280082805186,0.237400658935928,-7.12174378323667
"PBXIP1","44_Normal vs 502_Tumor",-0.154768716035941,0.272723797625458,"Nonsignif",6.34566351008159,-1.18227061070475,0.237610733170367,-6.48892190078952
"ZNF512B","44_Normal vs 502_Tumor",-0.139536998183132,0.272723797625458,"Nonsignif",4.50887415210198,-1.18231520152187,0.237593061040919,-6.41428938143306
"FCGR2B","44_Normal vs 502_Tumor",-0.120743067886005,0.272723797625458,"Nonsignif",1.95923445465911,-1.18230205949793,0.237598269360674,-6.49855106568318
"DEFB4B","44_Normal vs 502_Tumor",-0.221469625945715,0.273300320243016,"Nonsignif",1.58506320159491,-1.18096826592343,0.238127286175536,-6.79643160220731
"NOA1","44_Normal vs 502_Tumor",-0.101985694943315,0.273324802548895,"Nonsignif",4.93027853476599,-1.18087860885258,0.238162876361531,-6.44076727054804
"IGFL1","44_Normal vs 502_Tumor",-0.469939151634241,0.273510730223905,"Nonsignif",5.75020859111947,-1.1804346792512,0.238339153720074,-6.46361994997428
"ZNF25","44_Normal vs 502_Tumor",0.128495253701001,0.273849753212818,"Nonsignif",2.8155308575901,1.17965527321232,0.238648866785963,-6.35000343063748
"MTMR12","44_Normal vs 502_Tumor",-0.137555424932631,0.27393781525132,"Nonsignif",4.69351508620096,-1.17942632060316,0.238739899921152,-6.4282712428765
"PCDHGB5","44_Normal vs 502_Tumor",0.24747302529807,0.273979621476279,"Nonsignif",1.73736705854632,1.17929876549537,0.238790627367322,-6.43901318980745
"ZBTB21","44_Normal vs 502_Tumor",-0.126432901709788,0.274361521874535,"Nonsignif",3.35975012621259,-1.17842633129392,0.239137790572264,-6.35744785257807
"LMTK2","44_Normal vs 502_Tumor",-0.156060485145269,0.274495330952055,"Nonsignif",4.38327893504212,-1.17809748213235,0.23926874040784,-6.41108558547792
"SPAAR","44_Normal vs 502_Tumor",-0.064390812580837,0.274559037892721,"Nonsignif",1.29405504559203,-1.17792211167931,0.239338594772152,-7.00219847598332
"NRXN1","44_Normal vs 502_Tumor",-0.0698698639110489,0.274766523850218,"Nonsignif",1.00059718073797,-1.17743224199225,0.239533798323386,-7.21780642765931
"CD34","44_Normal vs 502_Tumor",0.162115903635225,0.274831395920976,"Nonsignif",3.49456693207696,1.17725440871717,0.239604689270768,-6.37630402207207
"SPAG7","44_Normal vs 502_Tumor",-0.10192071209368,0.27489570163733,"Nonsignif",5.73865584872079,-1.17707783397528,0.239675093195509,-6.47903577674139
"ESRRA","44_Normal vs 502_Tumor",0.0968577385895637,0.275249521908787,"Nonsignif",6.36544848778555,1.17626859601371,0.239997939860372,-6.50131725667791
"RGS5","44_Normal vs 502_Tumor",-0.239842674530573,0.275462111190189,"Nonsignif",4.00533565313343,-1.17576833665632,0.240197672729094,-6.38729234387296
"GBGT1","44_Normal vs 502_Tumor",-0.137563625394359,0.275475088138141,"Nonsignif",2.43426768538892,-1.17570402246955,0.240223359242379,-6.37784231780007
"RPL6","44_Normal vs 502_Tumor",-0.0893670196818004,0.275559140818627,"Nonsignif",8.91490801344856,-1.17548454500826,0.240311031199593,-6.53503323106292
"KYAT3","44_Normal vs 502_Tumor",0.110592871577825,0.275818849524732,"Nonsignif",5.01597315593981,1.17485639905007,0.240562073864044,-6.46015159972507
"MT1G","44_Normal vs 502_Tumor",0.270097027809595,0.275818849524732,"Nonsignif",4.21898701404759,1.17484583635907,0.240566296896239,-6.42579224168418
"SYNE1","44_Normal vs 502_Tumor",0.147900375390257,0.276339465541586,"Nonsignif",1.80211445712171,1.17367485228669,0.241034788661657,-6.47360229005428
"PCLO","44_Normal vs 502_Tumor",-0.137599490203063,0.276639591193217,"Nonsignif",1.48896518567225,-1.17298521563813,0.24131100236537,-6.80717169096636
"CHRNB2","44_Normal vs 502_Tumor",-0.0920774156124902,0.276795380977534,"Nonsignif",1.06748436811783,-1.17261010283995,0.241461336569791,-7.16870079219374
"RHOB","44_Normal vs 502_Tumor",-0.173760596281539,0.277088810465324,"Nonsignif",8.19542572905502,-1.17193574993869,0.241731763650249,-6.53176297719614
"PLEKHA5","44_Normal vs 502_Tumor",-0.142007686886944,0.277348420487228,"Nonsignif",3.51657524790258,-1.17132586178349,0.241976523257148,-6.37118922742181
"FAM131B","44_Normal vs 502_Tumor",-0.0991516016695873,0.277348420487228,"Nonsignif",1.37582732283515,-1.1712993070738,0.241987184133178,-6.92843669006703
"CYSTM1","44_Normal vs 502_Tumor",0.178796509416281,0.277862656881038,"Nonsignif",5.11905995459473,1.17014641821937,0.242450352078473,-6.47274439543518
"KRTAP5-1","44_Normal vs 502_Tumor",-0.0732264003377883,0.278243325800375,"Nonsignif",1.07641788970469,-1.16928452549498,0.242797021788454,-7.1853342594914
"NR2F2","44_Normal vs 502_Tumor",-0.18014636461176,0.278508642263162,"Nonsignif",3.71708388740033,-1.16867333026625,0.243043067858426,-6.38250345414069
"AFG1L","44_Normal vs 502_Tumor",-0.0538422129185132,0.278603997059087,"Nonsignif",1.79424850939867,-1.16843064280884,0.243140814168786,-6.57781831370146
"CENPC","44_Normal vs 502_Tumor",-0.121009433957952,0.278613204477315,"Nonsignif",3.02473542972479,-1.16837461514063,0.243163384156997,-6.36277270116153
"RANBP2","44_Normal vs 502_Tumor",-0.119097181826554,0.27895020721939,"Nonsignif",5.0698984258119,-1.16760872688036,0.243472059939883,-6.46235683833251
"CBFA2T3","44_Normal vs 502_Tumor",-0.152576261459987,0.279030332052736,"Nonsignif",2.36687763469933,-1.16739920773925,0.243556550467232,-6.39876174768766
"THNSL1","44_Normal vs 502_Tumor",-0.141937475660494,0.279075738806346,"Nonsignif",2.92404561672695,-1.16726484772013,0.243610743254556,-6.36476865432369
"GDPGP1","44_Normal vs 502_Tumor",-0.0945311330019187,0.279157348719324,"Nonsignif",2.059294175229,-1.16703436626451,0.243703725457883,-6.45797252654719
"MSRB2","44_Normal vs 502_Tumor",0.129754848576023,0.279157348719324,"Nonsignif",4.63809664460783,1.167016069096,0.243711108081689,-6.45225905367341
"EPS8L3","44_Normal vs 502_Tumor",0.0800467527639326,0.279261914667259,"Nonsignif",0.976288606045045,1.16675375494674,0.243816965093184,-7.16933084659035
"TMEM205","44_Normal vs 502_Tumor",-0.142672570646091,0.279339058586707,"Nonsignif",6.31533590666968,-1.16655079957035,0.243898890060291,-6.50672111870271
"SHQ1","44_Normal vs 502_Tumor",-0.102736154491676,0.279384469485868,"Nonsignif",3.47231442854564,-1.16641649422017,0.243953114416739,-6.3765283306766
"SERINC1","44_Normal vs 502_Tumor",-0.127519904703873,0.279414798925643,"Nonsignif",7.27119269887133,-1.16631481024813,0.243994173885771,-6.52675655836493
"MXD1","44_Normal vs 502_Tumor",0.194423973307782,0.279915674692618,"Nonsignif",5.76930237164911,1.16519626604823,0.244446157564527,-6.50118144280411
"ATP6V1G2","44_Normal vs 502_Tumor",0.0818334855838492,0.28003863316407,"Nonsignif",1.23719303982401,1.16489462961322,0.244568144285027,-6.97035384926285
"PIK3C3","44_Normal vs 502_Tumor",-0.10437895003473,0.280768798007723,"Nonsignif",3.06937174328432,-1.16328341554827,0.245220471398889,-6.36894875229524
"VNN2","44_Normal vs 502_Tumor",-0.155623762356201,0.280827788228999,"Nonsignif",1.98469199851164,-1.16312014384644,0.245286642929633,-6.52473703161044
"AKR1B10","44_Normal vs 502_Tumor",-0.43765932018845,0.28086471007262,"Nonsignif",7.36156539291002,-1.16300443879292,0.245333544027124,-6.52761660558668
"EXOC1","44_Normal vs 502_Tumor",-0.091429801056087,0.281048144699706,"Nonsignif",4.93701979796444,-1.16257312068473,0.245508434607782,-6.46284911535247
"UBE2QL1","44_Normal vs 502_Tumor",0.191986851006088,0.281460593524005,"Nonsignif",2.0934517498288,1.16164907614055,0.245883410671031,-6.40174140296326
"CCDC178","44_Normal vs 502_Tumor",0.0382439949763698,0.281476137797764,"Nonsignif",0.950704717779096,1.16157946755928,0.245911674041377,-7.2120237307662
"EFEMP1","44_Normal vs 502_Tumor",0.233337202600041,0.281866541709673,"Nonsignif",5.73893917769447,1.16070371181942,0.24626745477352,-6.50650886271026
"GALM","44_Normal vs 502_Tumor",-0.169358232821293,0.282008785683869,"Nonsignif",3.58454567429071,-1.16036182743017,0.246406445376343,-6.38607839352932
"PREPL","44_Normal vs 502_Tumor",0.137563010400014,0.282231627887099,"Nonsignif",3.92478484736279,1.15984692776146,0.246615878090089,-6.4197553130743
"AMER1","44_Normal vs 502_Tumor",-0.13913321608726,0.282442406340106,"Nonsignif",2.77204671441064,-1.15935817332565,0.246814792039393,-6.37734410056281
"DCUN1D2","44_Normal vs 502_Tumor",-0.12480644670544,0.28253724529611,"Nonsignif",3.19359524889614,-1.15911842291902,0.246912407178279,-6.37528669216105
"TPM3","44_Normal vs 502_Tumor",-0.107447257753043,0.283573157654868,"Nonsignif",7.47202170686519,-1.15686187734767,0.247832495706193,-6.54101912872593
"NFASC","44_Normal vs 502_Tumor",-0.107791092044006,0.283607665740544,"Nonsignif",2.12054055187357,-1.15675177726956,0.247877449622676,-6.45346278195135
